dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
0.208269,1,4,1,10,8,788,986,81.625206,62,252,27272.42188,33149.4375,2,2,23.141,25.966857,1244.779947,44.215508,255,257784989,62545246,255,0.073883,0.021685,0.052198,79,123,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
9E-06,59,0,2,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,2,7,0,0,0,2,7,0,1
1.416413,1,0,1,10,6,534,268,10.590132,254,252,2716.721924,1265.167725,2,1,149.682556,255.544203,8541.294971,434.148188,255,966867998,1806490740,255,0.237459,0.138689,0.09877,53,45,0,0,3,1,1,1,1,2,0,0,0,1,2,0,1
0.329183,1,5,1,8,10,364,3754,51.643005,62,252,7752.526367,82118.45313,1,3,46.892427,32.920667,2819.674676,2524.725364,255,1300318648,1056974644,255,0.084631,0.032864,0.051767,46,375,0,0,1,1,2,1,1,2,0,0,0,3,1,0,1
9E-06,37,0,2,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,24,7,0,1
1.255829,4,0,2,28,0,3024,0,21.499743,254,0,18575.77734,0,0,0,46.512184,0,53.361172,0,0,0,0,0,0,0,0,108,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
9E-06,22,0,2,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,1
9E-06,37,0,2,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,24,7,0,1
1.255829,4,0,2,28,0,3024,0,21.499743,254,0,18575.77734,0,0,0,46.512184,0,53.361172,0,0,0,0,0,0,0,0,108,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
9E-06,22,0,2,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,1
0.506847,2,6,3,2,2,132,360,5.918946,62,252,1041.734497,2841.093994,0,0,0.02,0.014,0,0,0,0,0,0,0,0,0,66,180,0,0,2,3,1,1,1,2,0,0,0,2,2,0,1
9E-06,37,0,2,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,24,7,0,1
1.255829,4,0,2,28,0,3024,0,21.499743,254,0,18575.77734,0,0,0,46.512184,0,53.361172,0,0,0,0,0,0,0,0,108,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
9E-06,22,0,2,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,1
9E-06,37,0,2,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,24,7,0,1
1.255829,4,0,2,28,0,3024,0,21.499743,254,0,18575.77734,0,0,0,46.512184,0,53.361172,0,0,0,0,0,0,0,0,108,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
3E-06,22,0,2,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,1
9E-06,37,0,2,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,24,7,0,1
2.462184,1,0,1,22,18,4958,2542,15.839596,254,252,15378.21777,7801.204102,7,7,117.246857,139.291937,6133.681797,196.918328,255,1728904902,3770741011,255,0.109767,0.057575,0.052192,225,141,0,0,6,1,2,1,1,2,0,0,0,4,1,0,1
3E-06,22,0,2,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,1
1.255829,4,0,2,28,0,3024,0,21.499743,254,0,18575.77734,0,0,0,46.512184,0,53.361172,0,0,0,0,0,0,0,0,108,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
5E-06,86,0,2,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,24,7,0,1
3E-06,22,0,2,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,1
1.255829,4,0,2,28,0,3024,0,21.499743,254,0,18575.77734,0,0,0,46.512184,0,53.361172,0,0,0,0,0,0,0,0,108,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
3E-06,22,0,2,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,1
1.912345,1,9,1,62,320,2760,397869,199.231828,62,252,11361.96582,1659223.625,7,158,31.349917,5.945864,1606.400497,713.953177,255,1290661463,1181262171,255,0.08452,0.026832,0.057688,45,1243,0,0,1,1,2,1,1,2,0,0,0,2,1,0,1
5E-06,14,0,2,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,24,7,0,1
3E-06,22,0,2,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,1
1.205141,1,0,1,12,12,660,570,19.084905,254,252,4016.127686,3471.792969,3,3,109.546997,102.493727,5951.203889,181.689516,255,2485662876,1769550000,255,0.203599,0.077701,0.125898,55,48,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
0.582798,1,2,1,24,20,8586,1800,73.781996,62,252,112958.5234,23472.9707,9,8,25.339043,28.776475,1378.457548,33.23682,255,3743843106,3813479156,255,0.044358,0.035402,0.008956,358,90,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
5E-06,14,0,2,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,24,7,0,1
8E-06,22,0,2,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,1,1,1,6,0,0,0,11,6,0,1
0.832314,1,0,1,10,8,564,354,20.424983,254,252,4882.772461,2979.644531,2,1,90.730889,115.092711,7119.984326,174.386281,255,2562911656,836795025,255,0.042427,0.026661,0.015766,56,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0,1
5E-06,14,0,2,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,24,7,0,1
8E-06,22,0,2,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,1,1,1,6,0,0,0,11,6,0,1
0.221138,1,4,1,10,6,1230,268,67.830947,254,252,40047.39063,8103.537109,2,1,23.569333,40.878,1161.071901,60.45607,255,2483459996,939854619,255,0.068751,0.016744,0.052007,123,45,0,0,1,1,1,1,1,1,0,0,0,1,2,0,1
1.092901,1,0,1,10,6,756,268,13.72494,254,252,4984.897949,1639.672729,2,1,115.369111,200.317797,6540.847392,345.025125,255,3691874239,225611810,255,0.178648,0.091311,0.087337,76,45,0,0,1,1,1,1,1,2,0,0,0,1,1,0,1
0.447551,2,6,3,2,2,148,248,6.703147,62,252,1322.754272,2216.50708,0,0,0.005,0.003,0,0,0,0,0,0,0,0,0,74,124,0,0,9,3,1,1,1,1,0,0,0,2,1,0,1
0.61001,1,4,1,10,8,802,1320,27.868394,62,252,9468.697266,15147.29199,2,2,67.778889,68.273289,3762.782901,103.146969,255,1174321027,3772704655,255,0.156726,0.077965,0.078761,80,165,1,259,1,1,2,1,1,1,0,0,1,1,2,0,1
0.223191,1,4,1,10,6,758,268,67.207013,254,252,24481.27539,8028.998047,2,1,23.881222,37.263398,1227.900673,59.709238,255,2295804630,164589774,255,0.065915,0.03687,0.029045,76,45,0,0,10,1,2,2,1,9,0,0,0,2,9,0,1
0.691518,1,0,1,10,8,564,354,24.583597,254,252,5876.925781,3586.312988,2,1,73.927,91.048711,5687.38045,129.42568,255,2221162823,2380646075,255,0.112053,0.054167,0.057886,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
0.581401,1,4,1,10,10,826,1534,32.679683,62,252,10237.34082,19002.375,2,2,64.600111,59.799,4400.498107,113.336922,255,1461086441,3376815027,255,0.088876,0.030933,0.057943,83,153,0,0,9,1,1,3,1,1,0,0,0,3,1,0,1
3.236875,1,1,1,22,22,1142,1620,13.284418,62,252,2696.427734,3823.440674,7,9,154.090902,152.580232,8932.786599,9969.467917,255,304648383,272401845,255,0.099745,0.032667,0.067078,52,74,0,0,1,1,2,1,1,2,1,1,0,1,1,0,1
0.614205,1,0,1,12,8,1620,468,30.934297,254,252,19342.07617,5340.236328,3,2,52.104364,74.620141,2925.332206,99.190461,255,3019285149,3118286118,255,0.166708,0.091861,0.074847,135,59,0,0,5,1,1,1,1,1,0,0,0,3,1,0,1
0.961161,1,0,1,10,8,564,354,17.686943,254,252,4228.219727,2580.212891,2,1,106.759556,124.796,6908.121219,166.355813,255,980577092,2094911145,255,0.151472,0.087584,0.063888,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
0.543256,1,4,1,10,6,758,268,27.611293,254,252,10057.87402,3298.62915,2,1,57.44,83.824,3020.329602,125.716648,255,3475747076,26300611,255,0.216652,0.124127,0.092525,76,45,0,0,5,1,2,1,1,5,0,0,0,1,5,0,1
5E-06,14,0,2,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,24,7,0,1
0.65332,1,4,1,16,6,10792,268,32.143512,254,252,123896.4063,2742.913086,5,1,40.120067,111.010602,2782.947179,164.827641,255,3362587672,1667329722,255,0.164889,0.098262,0.066627,675,45,0,0,5,1,1,2,1,1,0,0,0,2,2,0,1
5E-06,14,0,2,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,24,7,0,1
0.954487,1,0,1,10,6,738,268,15.715248,254,252,5573.674316,1877.448242,2,1,105.954111,169.867797,6440.276547,306.389281,255,2469522867,1768206878,255,0.163368,0.105138,0.05823,74,45,0,0,5,1,1,1,1,5,0,0,0,1,5,0,1
0.658014,1,0,1,10,6,1506,268,22.795868,254,252,16485.9707,2723.346436,2,1,65.034333,105.776398,3210.967416,139.241906,255,2281809383,3467306745,255,0.209563,0.129123,0.08044,151,45,0,0,5,1,1,1,1,5,0,0,0,1,5,0,1
5.948685,1,2,1,312,62,382980,3724,62.702932,62,252,513394.7813,4927.475586,152,8,19.127605,96.479406,2629.78453,144.637594,255,2753964423,860912240,255,0.117973,0.062756,0.055217,1228,60,0,0,1,1,2,1,1,1,0,0,0,1,1,0,1
0.941356,1,0,1,10,6,546,268,15.93446,254,252,4181.202637,1903.636841,2,1,100.914667,151.218797,5367.139824,241.674484,255,113031605,2018901114,255,0.353244,0.185254,0.16799,55,45,0,0,5,1,1,1,1,3,0,0,0,1,3,0,1
0.96705,1,0,1,10,6,1032,268,15.51109,254,252,7685.228027,1853.058228,2,1,99.846333,166.360594,5694.342378,270.797719,255,3173387368,2847690634,255,0.276473,0.135229,0.141244,103,45,0,0,5,1,1,1,1,1,0,0,0,1,1,0,1
0.817443,1,4,1,10,6,504,268,18.349903,254,252,4443.123047,2192.20166,2,1,88.329556,134.796797,4973.124646,221.709578,255,1017872732,4192531661,255,0.23685,0.143458,0.093392,50,45,0,0,4,1,1,1,1,4,0,0,0,1,4,0,1
1.097087,1,4,1,10,12,830,7638,19.141599,62,252,5447.152344,51058.84766,2,4,121.898556,92.036363,6835.661826,7520.742635,255,2653883333,1434705446,255,0.13773,0.083972,0.053758,83,637,1,3318,1,1,1,1,1,2,0,0,1,1,1,0,1
0.796377,1,4,1,10,6,504,268,18.8353,254,252,4560.653809,2250.19043,2,1,78.825778,141.26,4285.730196,210.969219,255,2712365662,3753961717,255,0.188638,0.090067,0.098571,50,45,0,0,4,1,1,1,1,4,0,0,0,1,4,0,1
4E-06,60,0,2,2,0,200,0,250000.0006,254,0,200000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,2,7,0,0,0,13,7,0,1
0.834075,1,4,1,10,6,506,268,17.983995,254,252,4373.70752,2148.487793,2,1,87.532667,148.782406,4271.485509,191.794891,255,4203186474,3377693506,255,0.138929,0.090162,0.048767,51,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,1
4E-06,60,0,2,2,0,200,0,250000.0006,254,0,200000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,2,7,0,0,0,13,7,0,1
1E-05,2,0,2,2,0,168,0,100000.0025,254,0,67200000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
4E-06,60,0,2,2,0,200,0,250000.0006,254,0,200000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,2,7,0,0,0,13,7,0,1
0.591993,1,0,1,10,8,546,354,28.716557,254,252,6648.727539,4189.23877,2,1,62.588111,74.038,3931.038609,114.895617,255,363379741,3504915022,255,0.122456,0.073718,0.048738,55,44,0,0,9,1,1,1,1,9,0,0,0,1,9,0,1
4E-06,60,0,2,2,0,200,0,250000.0006,254,0,200000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,2,7,0,0,0,13,7,0,1
0.470535,1,0,1,10,6,486,268,31.878606,254,252,7446.842285,3808.430664,2,1,47.305556,81.669602,2478.786057,106.04282,255,4289296919,4024912341,255,0.091565,0.062177,0.029388,49,45,0,0,9,1,2,2,1,9,0,0,0,2,9,0,1
1.307217,1,0,1,10,8,534,354,13.004727,254,252,2943.658203,1897.160156,2,1,140.082,178.322141,8669.644676,264.979594,255,738074494,31008638,255,0.170749,0.058961,0.111788,53,44,0,0,3,1,2,2,2,2,0,0,0,3,2,0,1
9E-06,22,0,2,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,1
0.292802,1,4,1,10,8,834,972,58.059712,62,252,20518.98438,23251.20703,2,2,32.533556,40.108,1624.00712,57.82307,255,815819301,2198797888,255,0.061652,0.011392,0.05026,83,122,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
9E-06,22,0,2,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,1
4.036364,1,9,1,38,148,1704,173018,45.833328,62,252,3290.089844,340601.5938,7,72,109.090917,27.345465,8872.828667,4420.933877,255,1260701405,3385786648,255,0.165199,0.097825,0.067374,45,1169,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
0.651435,1,0,1,10,8,564,354,26.096233,254,252,6238.534668,3806.97998,2,1,71.400889,91.36457,5529.023719,140.209516,255,1076979590,2391328620,255,0.0598,0.011879,0.047921,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
9E-06,22,0,2,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,1
0.455784,1,4,1,10,10,830,2832,41.686414,62,252,13111.47363,44740.49219,2,2,50.642667,44.544668,3577.703651,96.527414,255,1511900904,2792046468,255,0.097304,0.047601,0.049703,83,283,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
9E-06,22,0,2,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,1
1.879824,1,9,1,20,20,960,2190,20.746623,62,252,3881.214355,8856.148438,7,8,98.938103,91.891,5352.236159,132.251656,255,1048986083,2209404982,255,0.144829,0.094696,0.050133,48,110,0,0,1,1,3,1,1,1,0,0,0,1,1,0,1
5E-06,22,0,2,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,1
5E-06,22,0,2,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,1
0.652546,1,4,1,10,8,802,1176,26.051804,62,252,8851.483398,12615.20313,2,2,72.505111,70.93243,4055.283842,112.258492,255,2886922889,3968594043,255,0.205503,0.155392,0.050111,80,147,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
5E-06,22,0,2,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,1
1.1E-05,2,0,2,2,0,486,0,90909.0902,254,0,176727264,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,243,0,0,0,2,2,4,1,1,1,0,0,0,1,13,0,1
8E-06,22,0,2,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,1
32.886066,1,0,1,20,16,2408,708,1.064281,254,252,556.588318,161.527374,4,1,1727.487263,2187.8845,226353.2703,7794.323,255,441842443,838218842,255,0.16876,0.067788,0.100972,120,44,0,0,3,1,2,2,2,3,0,0,0,2,3,0,1
9E-06,22,0,2,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,17,6,0,1
0.718974,1,0,1,10,6,1012,268,20.863063,254,252,10136.66699,2492.440674,2,1,69.572889,123.578602,3633.550168,175.623328,255,1062251284,811840953,255,0.199892,0.101076,0.098816,101,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,1
8E-06,22,0,2,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,17,6,0,1
0.707626,1,4,1,10,8,950,1698,24.023991,254,252,9666.123047,16799.83594,2,2,78.601222,90.984711,3937.882814,142.195047,255,140472620,1229101796,255,0.15452,0.070723,0.083797,95,212,0,0,1,1,1,1,1,1,0,0,0,1,3,0,1
4E-06,60,0,2,2,0,200,0,250000.0006,254,0,200000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,2,7,0,0,0,13,7,0,1
1.175543,1,0,1,10,8,1014,354,14.461403,254,252,6213.299316,2109.663574,2,1,123.987444,154.613578,8920.062231,192.703125,255,4211505113,2065719059,255,0.158272,0.093242,0.06503,101,44,0,0,3,1,1,1,1,2,0,0,0,25,2,0,1
0.650639,1,0,1,14,6,6830,268,29.202061,254,252,77991.02344,2754.215576,4,1,49.973385,113.132398,2979.693179,181.178266,255,2738540467,1623411119,255,0.157214,0.084969,0.072245,488,45,0,0,7,1,1,1,1,7,0,0,0,1,7,0,1
5E-06,22,0,2,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,1
3E-06,87,0,2,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,2,7,0,0,0,13,7,0,1
1E-05,2,3,2,2,0,138,0,100000.0025,254,0,55200000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,69,0,0,0,1,2,1,1,1,1,0,0,0,3,1,0,1
5E-06,22,0,2,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,1
3E-06,87,0,2,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,2,7,0,0,0,13,7,0,1
0.917848,1,0,1,10,6,622,268,16.342575,254,252,4880.982422,1952.393066,2,1,92.161556,162.847406,4791.570048,248.749156,255,1776908935,2717738765,255,0.209079,0.103601,0.105478,62,45,0,0,9,1,2,2,1,9,0,0,0,2,9,0,1
5E-06,22,0,2,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,1
0.967953,1,4,1,12,10,1296,3254,21.695268,62,252,9818.658203,24207.78711,3,3,87.995726,94.366445,4327.878209,138.725547,255,498469686,3304600586,255,0.172048,0.117584,0.054464,108,325,0,0,2,1,3,1,1,2,0,0,0,1,4,0,1
0.720509,1,4,1,10,6,1170,268,20.818616,254,252,11691.73438,2487.130615,2,1,77.078889,126.533602,4561.324282,210.002609,255,3465468839,1873080950,255,0.140214,0.087831,0.052383,117,45,1,0,2,1,1,1,1,4,0,0,1,2,1,0,1
3E-06,22,0,2,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,1
0.412899,1,0,1,10,6,632,268,36.328498,254,252,11024.48828,4340.044434,2,1,44.386333,74.346797,2394.47596,116.197,255,213519718,866817012,255,0.125837,0.041156,0.084681,63,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
0.94641,1,0,1,12,6,3678,268,17.962617,254,252,28503.50195,1893.471069,3,1,83.175361,167.14,5524.986492,285.3225,255,1255993847,2717699894,255,0.172133,0.1107,0.061433,307,45,0,0,8,1,2,2,1,8,0,0,0,2,8,0,1
3E-06,22,0,2,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,1
0.542133,1,4,1,10,6,944,268,27.668489,254,252,12543.04785,3305.462158,2,1,58.248,91.246602,2942.317151,136.068609,255,2922164099,1631437632,255,0.15059,0.085894,0.064696,94,45,0,0,1,1,3,1,1,1,0,0,0,1,1,0,1
3E-06,22,0,2,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,1
0.917383,1,0,1,10,6,1524,268,16.350859,254,252,11964.46875,1953.382568,2,1,85.620556,151.693594,4801.840342,214.517797,255,3989968998,2738236295,255,0.278755,0.158906,0.119849,152,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,1
3E-06,22,0,2,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,1
5.183837,1,4,1,66,348,3184,473593,79.670716,62,252,4839.658203,728777.5625,2,171,79.751338,14.762349,4054.39096,1653.46984,255,2751219423,2101110655,255,0.134724,0.060573,0.074151,48,1361,0,0,1,1,4,1,1,3,0,0,0,2,1,0,1
9E-06,22,0,2,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,1
0.606893,1,0,1,10,6,574,268,24.716054,254,252,6815.040039,2952.744629,2,1,63.975556,102.558398,3652.498773,153.679062,255,1980987944,2197294618,255,0.16153,0.094095,0.067435,57,45,0,0,8,1,4,3,1,8,0,0,0,4,8,0,1
9E-06,22,0,2,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,1
1.319278,1,0,1,12,10,1144,806,15.917797,254,252,6361.055176,4402.408203,3,2,119.924551,137.501219,7471.410064,208.432406,255,988479641,1926864093,255,0.186722,0.081766,0.104956,95,81,0,0,1,1,2,1,1,1,0,0,0,1,3,0,1
9E-06,22,0,2,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,1
0.98393,1,0,1,12,8,1122,740,19.310317,254,252,8366.449219,5268.66748,3,2,87.247274,123.806711,4707.872625,166.067859,255,3142375655,2894548576,255,0.178692,0.117274,0.061418,94,93,0,0,2,1,2,1,1,2,0,0,0,1,5,0,1
9E-06,22,0,2,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,1
1.67005,1,4,1,10,10,818,2190,11.376905,62,252,3530.433105,9441.633789,2,2,176.458444,166.384328,13281.27621,257.050609,255,1461580209,2952744612,255,0.253344,0.17259,0.080754,82,219,0,0,2,1,1,2,1,1,0,0,0,4,1,0,1
9E-06,22,0,2,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,1
0.897525,1,4,1,10,12,838,7622,23.397677,62,252,6729.617676,62277.92969,2,4,99.706111,68.421276,5087.251128,5231.99145,255,3695706055,2332123046,255,0.198871,0.144887,0.053984,84,635,0,0,2,1,1,2,1,1,0,0,0,4,1,0,1
5E-06,88,0,2,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,2,5,0,0,0,3,5,0,1
9E-06,22,0,2,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,1
1.120776,1,0,1,10,6,622,268,13.383584,254,252,3997.230225,1598.89209,2,1,118.126444,178.671,6740.234894,301.046594,255,2580681306,4232500375,255,0.36594,0.227418,0.138522,62,45,0,0,8,1,4,3,1,8,0,0,0,3,11,0,1
5E-06,88,0,2,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,2,5,0,0,0,3,5,0,1
8E-06,22,0,2,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,1
